create_date,y,yhat,ydiff
0.0,0.0,0.33420727,0.3342072665691376
300.0,9.655771737548946e-05,0.33533418,0.335237624068208
600.0,0.0001448365760632342,0.3356024,0.3354575661110095
900.0,0.00019311543475120097,0.3356104,0.33541727427472146
1200.0,0.0002413942934389457,0.33578187,0.3355404779790525
1500.0,0.0002896731521266904,0.3364546,0.3361649269436222
1800.0,0.00033795201081443516,0.33720952,0.3368715707133372
2100.0,0.0003862308695021799,0.33790627,0.33752004034975136
2400.0,0.0004827885868778914,0.33849904,0.3380162508246669
2700.0,0.0005310674455656361,0.33910814,0.3385770718309389
3000.0,0.0005793463042533809,0.33997124,0.3393918980309212
3300.0,0.0006276251629411256,0.34093446,0.34030683023180375
3600.0,0.0006759040216290924,0.33647555,0.33579964710675836
3900.0,0.0007241828803168371,0.33741805,0.3366938666935815
4200.0,0.0007724617390045818,0.33743697,0.3366645123096099
4500.0,0.0008690194563800713,0.33749846,0.33662943678332025
4800.0,0.000917298315068038,0.33746713,0.3365498356838028
5100.0,0.0009655771737557828,0.33809456,0.3371289851183432
5400.0,0.0010138560324435275,0.338817,0.3378031443566556
5700.0,0.0010621348911312722,0.3394403,0.3383781512683841
6000.0,0.001110413749819017,0.3399909,0.3388805001181314
6300.0,0.0011586926085067617,0.34055173,0.33939304136213533
6600.0,0.0012552503258822512,0.34126794,0.34001269305638093
6900.0,0.0013035291845699959,0.34210616,0.3408026343171695
7200.0,0.0013518080432577406,0.3387031,0.3373512878696756
7500.0,0.0014000869019457074,0.33938128,0.33798119065924204
7800.0,0.0014483657606334521,0.3392684,0.3378200206033497
8100.0,0.0014966446193211969,0.33926132,0.3377646785942561
8400.0,0.0015449234780089416,0.33935326,0.33780833990013437
8700.0,0.0015932023366966863,0.3397785,0.33818531037959665
9000.0,0.0016897600540723978,0.34032673,0.3386369663825426
9300.0,0.0017380389127601426,0.34093142,0.3391933766451012
9600.0,0.0017863177714478873,0.34153545,0.33974913125656725
9900.0,0.001834596630135632,0.34217048,0.3403358802833165
10200.0,0.0018828754888235988,0.34274468,0.3408618027700723
10500.0,0.0019311543475113435,0.34338793,0.34145677723780055
10800.0,0.0019794332061990882,0.34085262,0.3388731850112692
11100.0,0.0020759909235745777,0.34141213,0.3393361360944003
11400.0,0.0021242697822625445,0.34117484,0.3390505711448615
11700.0,0.002172548640950289,0.34109604,0.33892349494578067
12000.0,0.002220827499638034,0.3411659,0.3389450727307697
12300.0,0.0023173852170135234,0.34148496,0.33916757867687686
12600.0,0.00236566407570149,0.3419391,0.3395734276067326
12900.0,0.002558779510452247,0.34250873,0.33994995376210024
13200.0,0.0030415680973301384,0.34308153,0.34003996581151386
13500.0,0.003331241249457051,0.34368554,0.34035429632721836
13800.0,0.0033795201081447956,0.344204,0.34082448847110935
14100.0,0.0034277989668325404,0.34478465,0.3413568482595011
14400.0,0.003476077825520285,0.3430382,0.339562123506572
14700.0,0.0035726355428959966,0.3433547,0.3397820664529536
15000.0,0.0036209144015837413,0.34314197,0.3395210586170625
15300.0,0.003669193260271264,0.34297544,0.33930624438087253
15600.0,0.0037657509776467535,0.3430177,0.3392519463566428
15900.0,0.0038140298363347203,0.3432457,0.3394316552642207
