create_date,y,yhat,ydiff
7200.0,0.7272727272727775,0.67888457,0.04838816144254676
7500.0,0.7272727272727775,0.67578876,0.051483967087535776
7800.0,0.651515151515185,0.67364633,0.022131179318250038
8100.0,0.621212121212589,0.5879022,0.03330993291150253
8400.0,0.621212121212589,0.56949425,0.051717873776065515
8700.0,0.5454545454544453,0.5747035,0.02924896912151298
9000.0,0.48484848484870197,0.48363253,0.0012159501063466194
9300.0,0.48484848484870197,0.43174273,0.05310575709220172
9600.0,0.4696969696968528,0.44800282,0.021694154450270786
9900.0,0.48484848484870197,0.4269516,0.05789689764853717
10200.0,0.48484848484870197,0.4509174,0.033931091879570496
10500.0,0.48484848484870197,0.44543278,0.03941570267554523
10800.0,0.48484848484870197,0.4467571,0.03809137687560321
11100.0,0.48484848484870197,0.447709,0.03713949069854022
11400.0,0.4696969696968528,0.44894874,0.020748228737685337
11700.0,0.48484848484870197,0.43152678,0.05332170472022296
12000.0,0.48484848484870197,0.4562245,0.028623983715736878
12300.0,0.48484848484870197,0.45208752,0.032760963295662415
12600.0,0.469696969697404,0.45358855,0.016108424374985775
12900.0,0.4696969696968528,0.43609172,0.03360524863896097
13200.0,0.1363636363633357,0.44115546,0.30479182709377184
13500.0,0.10606060606073969,0.045349,0.06071160790156954
13800.0,0.10606060606073969,0.09209891,0.013961699424501595
14100.0,0.06060606060574325,0.08637613,0.02577006997515885
14400.0,0.0,0.025945362,0.025945361703634262
14700.0,0.0,-0.041215952,0.04121595248579979
15000.0,0.0,-0.026187409,0.026187408715486526
15300.0,0.0,-0.029874366,0.029874365776777267
15600.0,0.0,-0.028804507,0.028804507106542587
15900.0,0.0,-0.027572695,0.027572695165872574
16200.0,0.0,-0.02547064,0.025470640510320663
16500.0,0.0,-0.022882741,0.022882740944623947
16800.0,0.04545454545444524,-0.020154823,0.06560936807221449
17100.0,0.04545454545444524,0.047454175,0.001999629153546935
17400.0,0.030303030303147228,0.028837118,0.0014659120053319048
17700.0,0.0,0.013615575,0.013615574687719345
18000.0,0.0,-0.021652725,0.021652724593877792
18300.0,0.0,-0.008063924,0.008063923567533493
18600.0,0.0,-0.009808239,0.009808238595724106
18900.0,0.0,-0.008909326,0.008909326046705246
19200.0,0.0,-0.008751292,0.008751291781663895
19500.0,0.0,-0.008775648,0.008775647729635239
19800.0,0.0,-0.008850228,0.008850228041410446
20100.0,0.0,-0.008903768,0.00890376791357994
20400.0,0.0,-0.00894532,0.008945319801568985
20700.0,0.0,-0.008844066,0.00884406641125679
21000.0,0.0,-0.008750159,0.008750159293413162
21300.0,0.0,-0.008669708,0.008669707924127579
21600.0,0.0,-0.008601617,0.008601617068052292
21900.0,0.0,-0.008548353,0.008548352867364883
22200.0,0.0,-0.008496139,0.008496139198541641
22500.0,0.0,-0.008446727,0.008446726948022842
22800.0,0.0,-0.008401524,0.008401524275541306
23100.0,0.0,-0.008361217,0.008361216634511948
23400.0,0.0,-0.008326281,0.008326280862092972
23700.0,0.0,-0.008296799,0.008296798914670944
24000.0,0.0,-0.00827143,0.008271429687738419
24300.0,0.0,-0.008245338,0.008245337754487991
24600.0,0.0,-0.008228231,0.008228231221437454
24900.0,0.0,-0.008219127,0.008219126611948013
25200.0,0.0,-0.008219127,0.008219126611948013
25500.0,0.0,-0.008219127,0.008219126611948013
25800.0,0.0,-0.008219127,0.008219126611948013
26100.0,0.0,-0.008219127,0.008219126611948013
26400.0,0.0,-0.008219127,0.008219126611948013
26700.0,0.0,-0.008219127,0.008219126611948013
27000.0,0.0,-0.008219127,0.008219126611948013
27300.0,0.0,-0.008219127,0.008219126611948013
27600.0,0.0,-0.008219127,0.008219126611948013
27900.0,0.0,-0.008219127,0.008219126611948013
28200.0,0.0,-0.008219127,0.008219126611948013
28500.0,0.09090909090889047,-0.008219127,0.09912821752083849
28800.0,0.10606060606073969,0.113786384,0.007725778402570549
29100.0,0.1363636363633357,0.10010049,0.036263148892708874
29400.0,0.3484848484853663,0.1402628,0.20822205101050517
29700.0,0.42424242424240755,0.40426093,0.019981490843207106
30000.0,0.5,0.42403096,0.07596904039382935
30300.0,0.5303030303031473,0.49782008,0.032482950976517655
30600.0,0.5454545454549965,0.51326686,0.03218768401624528
30900.0,0.5303030303031473,0.5261653,0.004137723735001542
31200.0,0.5454545454549965,0.50784045,0.03761409087659684
31500.0,0.48484848484815085,0.529507,0.0446584965246824
31800.0,0.4545454545455548,0.46128947,0.006744010881843898
32100.0,0.4545454545455548,0.4398749,0.01467056707912412
32400.0,0.515151515151298,0.44383395,0.07131756796959632
32700.0,0.5454545454549965,0.5076765,0.03777806325437394
33000.0,0.5454545454549965,0.5285239,0.016930623488443763
33300.0,0.5454545454549965,0.5228594,0.02259515090467301
33600.0,0.6363636363638869,0.52215457,0.11420906673803244
33900.0,0.6363636363638869,0.61886877,0.017494868148707488
34200.0,0.6363636363638869,0.60296494,0.033398698676966765
34500.0,0.6363636363633357,0.6034255,0.032938133586236096
34800.0,0.5454545454549965,0.60340065,0.057946102185231774
35100.0,0.5454545454549965,0.505536,0.03991852565290299
35400.0,0.5000000000005512,0.52072966,0.020729660987302778
35700.0,0.5606060606057433,0.46887746,0.09172859607289108
36000.0,0.5757575757575925,0.5438333,0.031924260385125414
36300.0,0.5757575757575925,0.54652804,0.029229534394830003
