create_date,y,yhat,ydiff
27.0,0.5,0.4624587,0.03754130005836487
28.0,0.7222222222222222,0.3188481,0.4033741189373864
260.0,0.5554358237547893,0.4350432,0.12039263780546372
261.0,0.8333333333333334,0.42212883,0.41120450695355737
262.0,0.0,0.08744533,0.08744533360004425
272.0,0.5555555555555556,0.50415266,0.051402899954054115
273.0,0.4166666666666667,1.0540874,0.6374207337697346
274.0,1.0,0.81637865,0.183621346950531
275.0,0.6666666666666667,0.8703613,0.20369466145833326
276.0,0.25000000000000006,0.63024676,0.3802467584609985
277.0,0.5833333333333334,0.66416913,0.0808357993761698
278.0,0.7222222222222222,0.24004729,0.48217493130101097
279.0,0.36111111111111116,0.7019612,0.34085010819964934
280.0,0.7222222222222222,0.8126991,0.0904768572913276
281.0,0.8333333333333334,0.26431987,0.5690134664376577
282.0,0.0,0.13830347,0.1383034735918045
283.0,0.4166666666666667,0.69511986,0.27845319112141925
284.0,1.0,0.7282264,0.2717735767364502
285.0,0.6666666666666667,0.77799857,0.1113318999608357
286.0,0.25000000000000006,0.581892,0.33189201354980463
287.0,0.5833333333333334,0.8241165,0.24078319470087683
288.0,0.7222222222222222,0.34574872,0.37647349966896904
289.0,0.36111111111111116,0.6594555,0.29834436708026457
290.0,0.7222222222222222,0.7929856,0.07076339589224923
291.0,0.8333333333333334,0.7361323,0.09720100959142053
292.0,0.0,0.23431219,0.23431219160556793
293.0,0.4166666666666667,0.7424936,0.3258269627888997
294.0,1.0,0.63988733,0.36011266708374023
295.0,0.6666666666666667,0.36162925,0.30503741900126147
296.0,0.25000000000000006,0.56448084,0.3144808411598205
297.0,0.5833333333333334,0.65488124,0.07154790560404456
298.0,0.7222222222222222,0.78379416,0.061571942435370564
299.0,0.36111111111111116,0.40713432,0.04602321320109892
300.0,0.7222222222222222,0.7388545,0.016632305251227497
301.0,0.8333333333333334,0.7757055,0.05762781699498498
302.0,0.0,0.083661035,0.0836610347032547
303.0,0.4166666666666667,0.587445,0.1707783540089925
304.0,1.0,1.0745612,0.0745612382888794
305.0,0.6666666666666667,0.6672584,0.0005917151769001538
306.0,0.25000000000000006,0.29558745,0.045587450265884344
307.0,0.5833333333333334,0.65488124,0.07154790560404456
308.0,0.7222222222222222,0.78379416,0.061571942435370564
309.0,0.36111111111111116,0.40713432,0.04602321320109892
310.0,0.7222222222222222,0.7388545,0.016632305251227497
311.0,0.8333333333333334,0.7757055,0.05762781699498498
312.0,0.0,0.083661035,0.0836610347032547
313.0,0.4166666666666667,0.587445,0.1707783540089925
314.0,1.0,1.0745612,0.0745612382888794
315.0,0.6666666666666667,0.6672584,0.0005917151769001538
316.0,0.25000000000000006,0.29558745,0.045587450265884344
317.0,0.5833333333333334,0.65488124,0.07154790560404456
318.0,0.7222222222222222,0.78379416,0.061571942435370564
319.0,0.36111111111111116,0.40713432,0.04602321320109892
320.0,0.7222222222222222,0.7388545,0.016632305251227497
321.0,0.8333333333333334,0.7757055,0.05762781699498498
322.0,0.0,0.083661035,0.0836610347032547
323.0,0.4166666666666667,0.587445,0.1707783540089925
324.0,1.0,1.0745612,0.0745612382888794
325.0,0.6666666666666667,0.6672584,0.0005917151769001538
326.0,0.25000000000000006,0.29558745,0.045587450265884344
327.0,0.5833333333333334,0.65488124,0.07154790560404456
328.0,0.7222222222222222,0.78379416,0.061571942435370564
329.0,0.36111111111111116,0.40713432,0.04602321320109892
330.0,0.7222222222222222,0.7388545,0.016632305251227497
331.0,0.8333333333333334,0.7757055,0.05762781699498498
332.0,0.0,0.083661035,0.0836610347032547
333.0,0.4166666666666667,0.587445,0.1707783540089925
334.0,1.0,1.0745612,0.0745612382888794
335.0,0.6666666666666667,0.6672584,0.0005917151769001538
336.0,0.25000000000000006,0.29558745,0.045587450265884344
337.0,0.5833333333333334,0.65488124,0.07154790560404456
338.0,0.7222222222222222,0.78379416,0.061571942435370564
339.0,0.36111111111111116,0.40713432,0.04602321320109892
340.0,0.7222222222222222,0.7388545,0.016632305251227497
341.0,0.8333333333333334,0.7757055,0.05762781699498498
343.0,0.2777777777777778,0.083661035,0.1941167430745231
344.0,0.4166666666666667,0.37178144,0.044885228077570616
345.0,1.0,0.7853833,0.21461671590805054
346.0,0.6666666666666667,0.33571097,0.3309556941191356
347.0,0.25000000000000006,0.15500449,0.09499551355838781
348.0,0.5833333333333334,0.58415186,0.0008185307184854773
349.0,0.7222222222222222,0.8102603,0.08803807364569771
350.0,0.36111111111111116,0.48910084,0.12798973255687285
351.0,0.7222222222222222,1.0180002,0.2957780228720771
352.0,0.8333333333333334,1.0056659,0.1723325649897257
353.0,0.0,0.39386234,0.3938623368740082
354.0,0.4166666666666667,0.89254403,0.4758773644765218
355.0,1.0,1.1951126,0.19511258602142334
356.0,0.6666666666666667,0.813183,0.14651634295781446
357.0,0.25000000000000006,0.36433688,0.1143368780612945
358.0,0.5833333333333334,0.59914017,0.015806833902994755
359.0,0.7222222222222222,0.72240525,0.0001830326186286202
360.0,0.36111111111111116,0.41629907,0.05518796377711821
361.0,0.7222222222222222,0.66386044,0.058361781968010784
362.0,0.8333333333333334,0.6893086,0.1440247495969137
363.0,0.0,0.04500087,0.045000869780778885
364.0,0.4166666666666667,0.55757594,0.14090927441914874
365.0,1.0,1.0531425,0.053142547607421875
366.0,0.6666666666666667,0.6155696,0.051097075144449944
367.0,0.25000000000000006,0.5348697,0.28486967086791987
368.0,0.5833333333333334,0.65488124,0.07154790560404456
369.0,0.7222222222222222,0.78379416,0.061571942435370564
370.0,0.36111111111111116,0.40713432,0.04602321320109892
371.0,0.7222222222222222,0.7388545,0.016632305251227497
372.0,0.8333333333333334,0.7757055,0.05762781699498498
373.0,0.0,0.083661035,0.0836610347032547
374.0,0.4166666666666667,0.587445,0.1707783540089925
375.0,1.0,1.0745612,0.0745612382888794
